root_note_name,mode,midi_program_num,play_style_name,midi_program_name,path,sampling_rate,play_style,midi_category,name,mode_idx
D#,dorian,95,UP,Sweep Pad,D#_dorian_UP_95_Sweep_Pad.wav,44100,0,Synth Pad,D#_dorian_UP_95_Sweep_Pad,1
D#,dorian,104,UP,Sitar,D#_dorian_UP_104_Sitar.wav,44100,0,Ethnic Timbres,D#_dorian_UP_104_Sitar,1
D#,dorian,105,UP,Banjo,D#_dorian_UP_105_Banjo.wav,44100,0,Ethnic Timbres,D#_dorian_UP_105_Banjo,1
D#,dorian,106,UP,Shamisen,D#_dorian_UP_106_Shamisen.wav,44100,0,Ethnic Timbres,D#_dorian_UP_106_Shamisen,1
D#,dorian,107,UP,Koto,D#_dorian_UP_107_Koto.wav,44100,0,Ethnic Timbres,D#_dorian_UP_107_Koto,1
D#,dorian,108,UP,Kalimba,D#_dorian_UP_108_Kalimba.wav,44100,0,Ethnic Timbres,D#_dorian_UP_108_Kalimba,1
D#,dorian,109,UP,Bagpipe,D#_dorian_UP_109_Bagpipe.wav,44100,0,Ethnic Timbres,D#_dorian_UP_109_Bagpipe,1
D#,dorian,110,UP,Fiddle,D#_dorian_UP_110_Fiddle.wav,44100,0,Ethnic Timbres,D#_dorian_UP_110_Fiddle,1
D#,dorian,111,UP,Shanai,D#_dorian_UP_111_Shanai.wav,44100,0,Ethnic Timbres,D#_dorian_UP_111_Shanai,1
D#,dorian,0,DOWN,Acoustic Grand Piano,D#_dorian_DOWN_0_Acoustic_Grand_Piano.wav,44100,1,Piano Timbres,D#_dorian_DOWN_0_Acoustic_Grand_Piano,1
D#,dorian,1,DOWN,Bright Acoustic Piano,D#_dorian_DOWN_1_Bright_Acoustic_Piano.wav,44100,1,Piano Timbres,D#_dorian_DOWN_1_Bright_Acoustic_Piano,1
D#,dorian,2,DOWN,Electric Grand Piano,D#_dorian_DOWN_2_Electric_Grand_Piano.wav,44100,1,Piano Timbres,D#_dorian_DOWN_2_Electric_Grand_Piano,1
D#,dorian,3,DOWN,Honky-tonk Piano,D#_dorian_DOWN_3_Honky-tonk_Piano.wav,44100,1,Piano Timbres,D#_dorian_DOWN_3_Honky-tonk_Piano,1
D#,dorian,4,DOWN,Rhodes Piano,D#_dorian_DOWN_4_Rhodes_Piano.wav,44100,1,Piano Timbres,D#_dorian_DOWN_4_Rhodes_Piano,1
D#,dorian,5,DOWN,Chorused Piano,D#_dorian_DOWN_5_Chorused_Piano.wav,44100,1,Piano Timbres,D#_dorian_DOWN_5_Chorused_Piano,1
D#,dorian,6,DOWN,Harpsichord,D#_dorian_DOWN_6_Harpsichord.wav,44100,1,Piano Timbres,D#_dorian_DOWN_6_Harpsichord,1
D#,dorian,7,DOWN,Clavinet,D#_dorian_DOWN_7_Clavinet.wav,44100,1,Piano Timbres,D#_dorian_DOWN_7_Clavinet,1
D#,dorian,10,DOWN,Music Box,D#_dorian_DOWN_10_Music_Box.wav,44100,1,Chromatic Percussion,D#_dorian_DOWN_10_Music_Box,1
D#,dorian,11,DOWN,Vibraphone,D#_dorian_DOWN_11_Vibraphone.wav,44100,1,Chromatic Percussion,D#_dorian_DOWN_11_Vibraphone,1
D#,dorian,12,DOWN,Marimba,D#_dorian_DOWN_12_Marimba.wav,44100,1,Chromatic Percussion,D#_dorian_DOWN_12_Marimba,1
D#,dorian,13,DOWN,Xylophone,D#_dorian_DOWN_13_Xylophone.wav,44100,1,Chromatic Percussion,D#_dorian_DOWN_13_Xylophone,1
D#,dorian,15,DOWN,Dulcimer,D#_dorian_DOWN_15_Dulcimer.wav,44100,1,Chromatic Percussion,D#_dorian_DOWN_15_Dulcimer,1
D#,dorian,16,DOWN,Hammond Organ,D#_dorian_DOWN_16_Hammond_Organ.wav,44100,1,Organ Timbres,D#_dorian_DOWN_16_Hammond_Organ,1
D#,dorian,17,DOWN,Percussive Organ,D#_dorian_DOWN_17_Percussive_Organ.wav,44100,1,Organ Timbres,D#_dorian_DOWN_17_Percussive_Organ,1
D#,dorian,18,DOWN,Rock Organ,D#_dorian_DOWN_18_Rock_Organ.wav,44100,1,Organ Timbres,D#_dorian_DOWN_18_Rock_Organ,1
D#,dorian,19,DOWN,Church Organ,D#_dorian_DOWN_19_Church_Organ.wav,44100,1,Organ Timbres,D#_dorian_DOWN_19_Church_Organ,1
D#,dorian,20,DOWN,Reed Organ,D#_dorian_DOWN_20_Reed_Organ.wav,44100,1,Organ Timbres,D#_dorian_DOWN_20_Reed_Organ,1
D#,dorian,24,DOWN,Acoustic Nylon Guitar,D#_dorian_DOWN_24_Acoustic_Nylon_Guitar.wav,44100,1,Guitar Timbres,D#_dorian_DOWN_24_Acoustic_Nylon_Guitar,1
D#,dorian,25,DOWN,Acoustic Steel Guitar,D#_dorian_DOWN_25_Acoustic_Steel_Guitar.wav,44100,1,Guitar Timbres,D#_dorian_DOWN_25_Acoustic_Steel_Guitar,1
D#,dorian,26,DOWN,Electric Jazz Guitar,D#_dorian_DOWN_26_Electric_Jazz_Guitar.wav,44100,1,Guitar Timbres,D#_dorian_DOWN_26_Electric_Jazz_Guitar,1
D#,dorian,27,DOWN,Electric Clean Guitar,D#_dorian_DOWN_27_Electric_Clean_Guitar.wav,44100,1,Guitar Timbres,D#_dorian_DOWN_27_Electric_Clean_Guitar,1
D#,dorian,28,DOWN,Electric Muted Guitar,D#_dorian_DOWN_28_Electric_Muted_Guitar.wav,44100,1,Guitar Timbres,D#_dorian_DOWN_28_Electric_Muted_Guitar,1
D#,dorian,29,DOWN,Overdriven Guitar,D#_dorian_DOWN_29_Overdriven_Guitar.wav,44100,1,Guitar Timbres,D#_dorian_DOWN_29_Overdriven_Guitar,1
D#,dorian,30,DOWN,Distortion Guitar,D#_dorian_DOWN_30_Distortion_Guitar.wav,44100,1,Guitar Timbres,D#_dorian_DOWN_30_Distortion_Guitar,1
D#,dorian,32,DOWN,Acoustic Bass,D#_dorian_DOWN_32_Acoustic_Bass.wav,44100,1,Bass Timbres,D#_dorian_DOWN_32_Acoustic_Bass,1
D#,dorian,33,DOWN,Fingered Electric Bass,D#_dorian_DOWN_33_Fingered_Electric_Bass.wav,44100,1,Bass Timbres,D#_dorian_DOWN_33_Fingered_Electric_Bass,1
D#,dorian,34,DOWN,Plucked Electric Bass,D#_dorian_DOWN_34_Plucked_Electric_Bass.wav,44100,1,Bass Timbres,D#_dorian_DOWN_34_Plucked_Electric_Bass,1
D#,dorian,35,DOWN,Fretless Bass,D#_dorian_DOWN_35_Fretless_Bass.wav,44100,1,Bass Timbres,D#_dorian_DOWN_35_Fretless_Bass,1
D#,dorian,36,DOWN,Slap Bass 1,D#_dorian_DOWN_36_Slap_Bass_1.wav,44100,1,Bass Timbres,D#_dorian_DOWN_36_Slap_Bass_1,1
D#,dorian,37,DOWN,Slap Bass 2,D#_dorian_DOWN_37_Slap_Bass_2.wav,44100,1,Bass Timbres,D#_dorian_DOWN_37_Slap_Bass_2,1
D#,dorian,38,DOWN,Synth Bass 1,D#_dorian_DOWN_38_Synth_Bass_1.wav,44100,1,Bass Timbres,D#_dorian_DOWN_38_Synth_Bass_1,1
D#,dorian,39,DOWN,Synth Bass 2,D#_dorian_DOWN_39_Synth_Bass_2.wav,44100,1,Bass Timbres,D#_dorian_DOWN_39_Synth_Bass_2,1
D#,dorian,40,DOWN,Violin,D#_dorian_DOWN_40_Violin.wav,44100,1,String Timbres,D#_dorian_DOWN_40_Violin,1
D#,dorian,41,DOWN,Viola,D#_dorian_DOWN_41_Viola.wav,44100,1,String Timbres,D#_dorian_DOWN_41_Viola,1
D#,dorian,42,DOWN,Cello,D#_dorian_DOWN_42_Cello.wav,44100,1,String Timbres,D#_dorian_DOWN_42_Cello,1
D#,dorian,43,DOWN,Contrabass,D#_dorian_DOWN_43_Contrabass.wav,44100,1,String Timbres,D#_dorian_DOWN_43_Contrabass,1
D#,dorian,44,DOWN,Tremolo Strings,D#_dorian_DOWN_44_Tremolo_Strings.wav,44100,1,String Timbres,D#_dorian_DOWN_44_Tremolo_Strings,1
D#,dorian,45,DOWN,Pizzicato Strings,D#_dorian_DOWN_45_Pizzicato_Strings.wav,44100,1,String Timbres,D#_dorian_DOWN_45_Pizzicato_Strings,1
D#,dorian,46,DOWN,Orchestral Harp,D#_dorian_DOWN_46_Orchestral_Harp.wav,44100,1,String Timbres,D#_dorian_DOWN_46_Orchestral_Harp,1
D#,dorian,48,DOWN,String Ensemble 1,D#_dorian_DOWN_48_String_Ensemble_1.wav,44100,1,Ensemble Timbres,D#_dorian_DOWN_48_String_Ensemble_1,1
D#,dorian,49,DOWN,String Ensemble 2,D#_dorian_DOWN_49_String_Ensemble_2.wav,44100,1,Ensemble Timbres,D#_dorian_DOWN_49_String_Ensemble_2,1
D#,dorian,50,DOWN,Synth Strings 1,D#_dorian_DOWN_50_Synth_Strings_1.wav,44100,1,Ensemble Timbres,D#_dorian_DOWN_50_Synth_Strings_1,1
D#,dorian,51,DOWN,Synth Strings 2,D#_dorian_DOWN_51_Synth_Strings_2.wav,44100,1,Ensemble Timbres,D#_dorian_DOWN_51_Synth_Strings_2,1
D#,dorian,52,DOWN,"Choir ""Aah""","D#_dorian_DOWN_52_Choir_""Aah"".wav",44100,1,Ensemble Timbres,"D#_dorian_DOWN_52_Choir_""Aah""",1
D#,dorian,53,DOWN,"Choir ""Ooh""","D#_dorian_DOWN_53_Choir_""Ooh"".wav",44100,1,Ensemble Timbres,"D#_dorian_DOWN_53_Choir_""Ooh""",1
D#,dorian,54,DOWN,Synth Voice,D#_dorian_DOWN_54_Synth_Voice.wav,44100,1,Ensemble Timbres,D#_dorian_DOWN_54_Synth_Voice,1
D#,dorian,56,DOWN,Trumpet,D#_dorian_DOWN_56_Trumpet.wav,44100,1,Brass Timbres,D#_dorian_DOWN_56_Trumpet,1
D#,dorian,57,DOWN,Trombone,D#_dorian_DOWN_57_Trombone.wav,44100,1,Brass Timbres,D#_dorian_DOWN_57_Trombone,1
D#,dorian,58,DOWN,Tuba,D#_dorian_DOWN_58_Tuba.wav,44100,1,Brass Timbres,D#_dorian_DOWN_58_Tuba,1
D#,dorian,59,DOWN,Muted Trumpet,D#_dorian_DOWN_59_Muted_Trumpet.wav,44100,1,Brass Timbres,D#_dorian_DOWN_59_Muted_Trumpet,1
D#,dorian,60,DOWN,French Horn,D#_dorian_DOWN_60_French_Horn.wav,44100,1,Brass Timbres,D#_dorian_DOWN_60_French_Horn,1
D#,dorian,61,DOWN,Brass Section,D#_dorian_DOWN_61_Brass_Section.wav,44100,1,Brass Timbres,D#_dorian_DOWN_61_Brass_Section,1
D#,dorian,62,DOWN,Synth Brass 1,D#_dorian_DOWN_62_Synth_Brass_1.wav,44100,1,Brass Timbres,D#_dorian_DOWN_62_Synth_Brass_1,1
D#,dorian,63,DOWN,Synth Brass 2,D#_dorian_DOWN_63_Synth_Brass_2.wav,44100,1,Brass Timbres,D#_dorian_DOWN_63_Synth_Brass_2,1
D#,dorian,64,DOWN,Soprano Sax,D#_dorian_DOWN_64_Soprano_Sax.wav,44100,1,Reed Timbres,D#_dorian_DOWN_64_Soprano_Sax,1
D#,dorian,65,DOWN,Alto Sax,D#_dorian_DOWN_65_Alto_Sax.wav,44100,1,Reed Timbres,D#_dorian_DOWN_65_Alto_Sax,1
D#,dorian,66,DOWN,Tenor Sax,D#_dorian_DOWN_66_Tenor_Sax.wav,44100,1,Reed Timbres,D#_dorian_DOWN_66_Tenor_Sax,1
D#,dorian,67,DOWN,Baritone Sax,D#_dorian_DOWN_67_Baritone_Sax.wav,44100,1,Reed Timbres,D#_dorian_DOWN_67_Baritone_Sax,1
D#,dorian,68,DOWN,Oboe,D#_dorian_DOWN_68_Oboe.wav,44100,1,Reed Timbres,D#_dorian_DOWN_68_Oboe,1
D#,dorian,69,DOWN,English Horn,D#_dorian_DOWN_69_English_Horn.wav,44100,1,Reed Timbres,D#_dorian_DOWN_69_English_Horn,1
D#,dorian,70,DOWN,Bassoon,D#_dorian_DOWN_70_Bassoon.wav,44100,1,Reed Timbres,D#_dorian_DOWN_70_Bassoon,1
D#,dorian,71,DOWN,Clarinet,D#_dorian_DOWN_71_Clarinet.wav,44100,1,Reed Timbres,D#_dorian_DOWN_71_Clarinet,1
D#,dorian,72,DOWN,Piccolo,D#_dorian_DOWN_72_Piccolo.wav,44100,1,Pipe Timbres,D#_dorian_DOWN_72_Piccolo,1
D#,dorian,73,DOWN,Flute,D#_dorian_DOWN_73_Flute.wav,44100,1,Pipe Timbres,D#_dorian_DOWN_73_Flute,1
D#,dorian,74,DOWN,Recorder,D#_dorian_DOWN_74_Recorder.wav,44100,1,Pipe Timbres,D#_dorian_DOWN_74_Recorder,1
D#,dorian,75,DOWN,Pan Flute,D#_dorian_DOWN_75_Pan_Flute.wav,44100,1,Pipe Timbres,D#_dorian_DOWN_75_Pan_Flute,1
D#,dorian,76,DOWN,Bottle Blow,D#_dorian_DOWN_76_Bottle_Blow.wav,44100,1,Pipe Timbres,D#_dorian_DOWN_76_Bottle_Blow,1
D#,dorian,79,DOWN,Ocarina,D#_dorian_DOWN_79_Ocarina.wav,44100,1,Pipe Timbres,D#_dorian_DOWN_79_Ocarina,1
D#,dorian,80,DOWN,Square Wave Lead,D#_dorian_DOWN_80_Square_Wave_Lead.wav,44100,1,Synth Lead,D#_dorian_DOWN_80_Square_Wave_Lead,1
D#,dorian,81,DOWN,Sawtooth Wave Lead,D#_dorian_DOWN_81_Sawtooth_Wave_Lead.wav,44100,1,Synth Lead,D#_dorian_DOWN_81_Sawtooth_Wave_Lead,1
D#,dorian,82,DOWN,Calliope Lead,D#_dorian_DOWN_82_Calliope_Lead.wav,44100,1,Synth Lead,D#_dorian_DOWN_82_Calliope_Lead,1
D#,dorian,83,DOWN,Chiff Lead,D#_dorian_DOWN_83_Chiff_Lead.wav,44100,1,Synth Lead,D#_dorian_DOWN_83_Chiff_Lead,1
D#,dorian,84,DOWN,Charang Lead,D#_dorian_DOWN_84_Charang_Lead.wav,44100,1,Synth Lead,D#_dorian_DOWN_84_Charang_Lead,1
D#,dorian,85,DOWN,Voice Lead,D#_dorian_DOWN_85_Voice_Lead.wav,44100,1,Synth Lead,D#_dorian_DOWN_85_Voice_Lead,1
D#,dorian,87,DOWN,Bass Lead,D#_dorian_DOWN_87_Bass_Lead.wav,44100,1,Synth Lead,D#_dorian_DOWN_87_Bass_Lead,1
D#,dorian,88,DOWN,New Age Pad,D#_dorian_DOWN_88_New_Age_Pad.wav,44100,1,Synth Pad,D#_dorian_DOWN_88_New_Age_Pad,1
D#,dorian,89,DOWN,Warm Pad,D#_dorian_DOWN_89_Warm_Pad.wav,44100,1,Synth Pad,D#_dorian_DOWN_89_Warm_Pad,1
D#,dorian,90,DOWN,Polysynth Pad,D#_dorian_DOWN_90_Polysynth_Pad.wav,44100,1,Synth Pad,D#_dorian_DOWN_90_Polysynth_Pad,1
D#,dorian,91,DOWN,Choir Pad,D#_dorian_DOWN_91_Choir_Pad.wav,44100,1,Synth Pad,D#_dorian_DOWN_91_Choir_Pad,1
D#,dorian,92,DOWN,Bowed Pad,D#_dorian_DOWN_92_Bowed_Pad.wav,44100,1,Synth Pad,D#_dorian_DOWN_92_Bowed_Pad,1
D#,dorian,93,DOWN,Metallic Pad,D#_dorian_DOWN_93_Metallic_Pad.wav,44100,1,Synth Pad,D#_dorian_DOWN_93_Metallic_Pad,1
D#,dorian,94,DOWN,Halo Pad,D#_dorian_DOWN_94_Halo_Pad.wav,44100,1,Synth Pad,D#_dorian_DOWN_94_Halo_Pad,1
D#,dorian,95,DOWN,Sweep Pad,D#_dorian_DOWN_95_Sweep_Pad.wav,44100,1,Synth Pad,D#_dorian_DOWN_95_Sweep_Pad,1
D#,dorian,104,DOWN,Sitar,D#_dorian_DOWN_104_Sitar.wav,44100,1,Ethnic Timbres,D#_dorian_DOWN_104_Sitar,1
D#,dorian,105,DOWN,Banjo,D#_dorian_DOWN_105_Banjo.wav,44100,1,Ethnic Timbres,D#_dorian_DOWN_105_Banjo,1
D#,dorian,106,DOWN,Shamisen,D#_dorian_DOWN_106_Shamisen.wav,44100,1,Ethnic Timbres,D#_dorian_DOWN_106_Shamisen,1
D#,dorian,107,DOWN,Koto,D#_dorian_DOWN_107_Koto.wav,44100,1,Ethnic Timbres,D#_dorian_DOWN_107_Koto,1
D#,dorian,108,DOWN,Kalimba,D#_dorian_DOWN_108_Kalimba.wav,44100,1,Ethnic Timbres,D#_dorian_DOWN_108_Kalimba,1
D#,dorian,109,DOWN,Bagpipe,D#_dorian_DOWN_109_Bagpipe.wav,44100,1,Ethnic Timbres,D#_dorian_DOWN_109_Bagpipe,1
D#,dorian,110,DOWN,Fiddle,D#_dorian_DOWN_110_Fiddle.wav,44100,1,Ethnic Timbres,D#_dorian_DOWN_110_Fiddle,1
D#,dorian,111,DOWN,Shanai,D#_dorian_DOWN_111_Shanai.wav,44100,1,Ethnic Timbres,D#_dorian_DOWN_111_Shanai,1
D#,phrygian,0,UP,Acoustic Grand Piano,D#_phrygian_UP_0_Acoustic_Grand_Piano.wav,44100,0,Piano Timbres,D#_phrygian_UP_0_Acoustic_Grand_Piano,2
D#,phrygian,1,UP,Bright Acoustic Piano,D#_phrygian_UP_1_Bright_Acoustic_Piano.wav,44100,0,Piano Timbres,D#_phrygian_UP_1_Bright_Acoustic_Piano,2
D#,phrygian,2,UP,Electric Grand Piano,D#_phrygian_UP_2_Electric_Grand_Piano.wav,44100,0,Piano Timbres,D#_phrygian_UP_2_Electric_Grand_Piano,2
D#,phrygian,3,UP,Honky-tonk Piano,D#_phrygian_UP_3_Honky-tonk_Piano.wav,44100,0,Piano Timbres,D#_phrygian_UP_3_Honky-tonk_Piano,2
D#,phrygian,4,UP,Rhodes Piano,D#_phrygian_UP_4_Rhodes_Piano.wav,44100,0,Piano Timbres,D#_phrygian_UP_4_Rhodes_Piano,2
D#,phrygian,5,UP,Chorused Piano,D#_phrygian_UP_5_Chorused_Piano.wav,44100,0,Piano Timbres,D#_phrygian_UP_5_Chorused_Piano,2
D#,phrygian,6,UP,Harpsichord,D#_phrygian_UP_6_Harpsichord.wav,44100,0,Piano Timbres,D#_phrygian_UP_6_Harpsichord,2
D#,phrygian,7,UP,Clavinet,D#_phrygian_UP_7_Clavinet.wav,44100,0,Piano Timbres,D#_phrygian_UP_7_Clavinet,2
D#,phrygian,10,UP,Music Box,D#_phrygian_UP_10_Music_Box.wav,44100,0,Chromatic Percussion,D#_phrygian_UP_10_Music_Box,2
D#,phrygian,11,UP,Vibraphone,D#_phrygian_UP_11_Vibraphone.wav,44100,0,Chromatic Percussion,D#_phrygian_UP_11_Vibraphone,2
D#,phrygian,12,UP,Marimba,D#_phrygian_UP_12_Marimba.wav,44100,0,Chromatic Percussion,D#_phrygian_UP_12_Marimba,2
D#,phrygian,13,UP,Xylophone,D#_phrygian_UP_13_Xylophone.wav,44100,0,Chromatic Percussion,D#_phrygian_UP_13_Xylophone,2
D#,phrygian,15,UP,Dulcimer,D#_phrygian_UP_15_Dulcimer.wav,44100,0,Chromatic Percussion,D#_phrygian_UP_15_Dulcimer,2
D#,phrygian,16,UP,Hammond Organ,D#_phrygian_UP_16_Hammond_Organ.wav,44100,0,Organ Timbres,D#_phrygian_UP_16_Hammond_Organ,2
D#,phrygian,17,UP,Percussive Organ,D#_phrygian_UP_17_Percussive_Organ.wav,44100,0,Organ Timbres,D#_phrygian_UP_17_Percussive_Organ,2
D#,phrygian,18,UP,Rock Organ,D#_phrygian_UP_18_Rock_Organ.wav,44100,0,Organ Timbres,D#_phrygian_UP_18_Rock_Organ,2
D#,phrygian,19,UP,Church Organ,D#_phrygian_UP_19_Church_Organ.wav,44100,0,Organ Timbres,D#_phrygian_UP_19_Church_Organ,2
D#,phrygian,20,UP,Reed Organ,D#_phrygian_UP_20_Reed_Organ.wav,44100,0,Organ Timbres,D#_phrygian_UP_20_Reed_Organ,2
D#,phrygian,24,UP,Acoustic Nylon Guitar,D#_phrygian_UP_24_Acoustic_Nylon_Guitar.wav,44100,0,Guitar Timbres,D#_phrygian_UP_24_Acoustic_Nylon_Guitar,2
D#,phrygian,25,UP,Acoustic Steel Guitar,D#_phrygian_UP_25_Acoustic_Steel_Guitar.wav,44100,0,Guitar Timbres,D#_phrygian_UP_25_Acoustic_Steel_Guitar,2
D#,phrygian,26,UP,Electric Jazz Guitar,D#_phrygian_UP_26_Electric_Jazz_Guitar.wav,44100,0,Guitar Timbres,D#_phrygian_UP_26_Electric_Jazz_Guitar,2
D#,phrygian,27,UP,Electric Clean Guitar,D#_phrygian_UP_27_Electric_Clean_Guitar.wav,44100,0,Guitar Timbres,D#_phrygian_UP_27_Electric_Clean_Guitar,2
D#,phrygian,28,UP,Electric Muted Guitar,D#_phrygian_UP_28_Electric_Muted_Guitar.wav,44100,0,Guitar Timbres,D#_phrygian_UP_28_Electric_Muted_Guitar,2
D#,phrygian,29,UP,Overdriven Guitar,D#_phrygian_UP_29_Overdriven_Guitar.wav,44100,0,Guitar Timbres,D#_phrygian_UP_29_Overdriven_Guitar,2
D#,phrygian,30,UP,Distortion Guitar,D#_phrygian_UP_30_Distortion_Guitar.wav,44100,0,Guitar Timbres,D#_phrygian_UP_30_Distortion_Guitar,2
D#,phrygian,32,UP,Acoustic Bass,D#_phrygian_UP_32_Acoustic_Bass.wav,44100,0,Bass Timbres,D#_phrygian_UP_32_Acoustic_Bass,2
D#,phrygian,33,UP,Fingered Electric Bass,D#_phrygian_UP_33_Fingered_Electric_Bass.wav,44100,0,Bass Timbres,D#_phrygian_UP_33_Fingered_Electric_Bass,2
D#,phrygian,34,UP,Plucked Electric Bass,D#_phrygian_UP_34_Plucked_Electric_Bass.wav,44100,0,Bass Timbres,D#_phrygian_UP_34_Plucked_Electric_Bass,2
D#,phrygian,35,UP,Fretless Bass,D#_phrygian_UP_35_Fretless_Bass.wav,44100,0,Bass Timbres,D#_phrygian_UP_35_Fretless_Bass,2
D#,phrygian,36,UP,Slap Bass 1,D#_phrygian_UP_36_Slap_Bass_1.wav,44100,0,Bass Timbres,D#_phrygian_UP_36_Slap_Bass_1,2
D#,phrygian,37,UP,Slap Bass 2,D#_phrygian_UP_37_Slap_Bass_2.wav,44100,0,Bass Timbres,D#_phrygian_UP_37_Slap_Bass_2,2
D#,phrygian,38,UP,Synth Bass 1,D#_phrygian_UP_38_Synth_Bass_1.wav,44100,0,Bass Timbres,D#_phrygian_UP_38_Synth_Bass_1,2
D#,phrygian,39,UP,Synth Bass 2,D#_phrygian_UP_39_Synth_Bass_2.wav,44100,0,Bass Timbres,D#_phrygian_UP_39_Synth_Bass_2,2
D#,phrygian,40,UP,Violin,D#_phrygian_UP_40_Violin.wav,44100,0,String Timbres,D#_phrygian_UP_40_Violin,2
D#,phrygian,41,UP,Viola,D#_phrygian_UP_41_Viola.wav,44100,0,String Timbres,D#_phrygian_UP_41_Viola,2
D#,phrygian,42,UP,Cello,D#_phrygian_UP_42_Cello.wav,44100,0,String Timbres,D#_phrygian_UP_42_Cello,2
D#,phrygian,43,UP,Contrabass,D#_phrygian_UP_43_Contrabass.wav,44100,0,String Timbres,D#_phrygian_UP_43_Contrabass,2
D#,phrygian,44,UP,Tremolo Strings,D#_phrygian_UP_44_Tremolo_Strings.wav,44100,0,String Timbres,D#_phrygian_UP_44_Tremolo_Strings,2
D#,phrygian,45,UP,Pizzicato Strings,D#_phrygian_UP_45_Pizzicato_Strings.wav,44100,0,String Timbres,D#_phrygian_UP_45_Pizzicato_Strings,2
D#,phrygian,46,UP,Orchestral Harp,D#_phrygian_UP_46_Orchestral_Harp.wav,44100,0,String Timbres,D#_phrygian_UP_46_Orchestral_Harp,2
D#,phrygian,48,UP,String Ensemble 1,D#_phrygian_UP_48_String_Ensemble_1.wav,44100,0,Ensemble Timbres,D#_phrygian_UP_48_String_Ensemble_1,2
D#,phrygian,49,UP,String Ensemble 2,D#_phrygian_UP_49_String_Ensemble_2.wav,44100,0,Ensemble Timbres,D#_phrygian_UP_49_String_Ensemble_2,2
D#,phrygian,50,UP,Synth Strings 1,D#_phrygian_UP_50_Synth_Strings_1.wav,44100,0,Ensemble Timbres,D#_phrygian_UP_50_Synth_Strings_1,2
D#,phrygian,51,UP,Synth Strings 2,D#_phrygian_UP_51_Synth_Strings_2.wav,44100,0,Ensemble Timbres,D#_phrygian_UP_51_Synth_Strings_2,2
D#,phrygian,52,UP,"Choir ""Aah""","D#_phrygian_UP_52_Choir_""Aah"".wav",44100,0,Ensemble Timbres,"D#_phrygian_UP_52_Choir_""Aah""",2
D#,phrygian,53,UP,"Choir ""Ooh""","D#_phrygian_UP_53_Choir_""Ooh"".wav",44100,0,Ensemble Timbres,"D#_phrygian_UP_53_Choir_""Ooh""",2
D#,phrygian,54,UP,Synth Voice,D#_phrygian_UP_54_Synth_Voice.wav,44100,0,Ensemble Timbres,D#_phrygian_UP_54_Synth_Voice,2
D#,phrygian,56,UP,Trumpet,D#_phrygian_UP_56_Trumpet.wav,44100,0,Brass Timbres,D#_phrygian_UP_56_Trumpet,2
D#,phrygian,57,UP,Trombone,D#_phrygian_UP_57_Trombone.wav,44100,0,Brass Timbres,D#_phrygian_UP_57_Trombone,2
D#,phrygian,58,UP,Tuba,D#_phrygian_UP_58_Tuba.wav,44100,0,Brass Timbres,D#_phrygian_UP_58_Tuba,2
D#,phrygian,59,UP,Muted Trumpet,D#_phrygian_UP_59_Muted_Trumpet.wav,44100,0,Brass Timbres,D#_phrygian_UP_59_Muted_Trumpet,2
D#,phrygian,60,UP,French Horn,D#_phrygian_UP_60_French_Horn.wav,44100,0,Brass Timbres,D#_phrygian_UP_60_French_Horn,2
D#,phrygian,61,UP,Brass Section,D#_phrygian_UP_61_Brass_Section.wav,44100,0,Brass Timbres,D#_phrygian_UP_61_Brass_Section,2
D#,phrygian,62,UP,Synth Brass 1,D#_phrygian_UP_62_Synth_Brass_1.wav,44100,0,Brass Timbres,D#_phrygian_UP_62_Synth_Brass_1,2
D#,phrygian,63,UP,Synth Brass 2,D#_phrygian_UP_63_Synth_Brass_2.wav,44100,0,Brass Timbres,D#_phrygian_UP_63_Synth_Brass_2,2
D#,phrygian,64,UP,Soprano Sax,D#_phrygian_UP_64_Soprano_Sax.wav,44100,0,Reed Timbres,D#_phrygian_UP_64_Soprano_Sax,2
D#,phrygian,65,UP,Alto Sax,D#_phrygian_UP_65_Alto_Sax.wav,44100,0,Reed Timbres,D#_phrygian_UP_65_Alto_Sax,2
D#,phrygian,66,UP,Tenor Sax,D#_phrygian_UP_66_Tenor_Sax.wav,44100,0,Reed Timbres,D#_phrygian_UP_66_Tenor_Sax,2
D#,phrygian,67,UP,Baritone Sax,D#_phrygian_UP_67_Baritone_Sax.wav,44100,0,Reed Timbres,D#_phrygian_UP_67_Baritone_Sax,2
D#,phrygian,68,UP,Oboe,D#_phrygian_UP_68_Oboe.wav,44100,0,Reed Timbres,D#_phrygian_UP_68_Oboe,2
D#,phrygian,69,UP,English Horn,D#_phrygian_UP_69_English_Horn.wav,44100,0,Reed Timbres,D#_phrygian_UP_69_English_Horn,2
D#,phrygian,70,UP,Bassoon,D#_phrygian_UP_70_Bassoon.wav,44100,0,Reed Timbres,D#_phrygian_UP_70_Bassoon,2
D#,phrygian,71,UP,Clarinet,D#_phrygian_UP_71_Clarinet.wav,44100,0,Reed Timbres,D#_phrygian_UP_71_Clarinet,2
D#,phrygian,72,UP,Piccolo,D#_phrygian_UP_72_Piccolo.wav,44100,0,Pipe Timbres,D#_phrygian_UP_72_Piccolo,2
D#,phrygian,73,UP,Flute,D#_phrygian_UP_73_Flute.wav,44100,0,Pipe Timbres,D#_phrygian_UP_73_Flute,2
