name,inst,root,pitch,octave,inversion,quality,quality_idx,bpm
ElectricGuitar(muted)-d3-fulldim7_inv2,ElectricGuitar(muted),d3,d,3,2,fulldim7,5,60
ElectricGuitar(muted)-d3-fulldim7_inv3,ElectricGuitar(muted),d3,d,3,3,fulldim7,5,60
ElectricGuitar(muted)-ds4-fulldim7_inv0,ElectricGuitar(muted),ds4,ds,4,0,fulldim7,5,60
ElectricGuitar(muted)-ds3-fulldim7_inv1,ElectricGuitar(muted),ds3,ds,3,1,fulldim7,5,60
ElectricGuitar(muted)-ds3-fulldim7_inv2,ElectricGuitar(muted),ds3,ds,3,2,fulldim7,5,60
ElectricGuitar(muted)-ds3-fulldim7_inv3,ElectricGuitar(muted),ds3,ds,3,3,fulldim7,5,60
ElectricGuitar(muted)-e4-fulldim7_inv0,ElectricGuitar(muted),e4,e,4,0,fulldim7,5,60
ElectricGuitar(muted)-e3-fulldim7_inv1,ElectricGuitar(muted),e3,e,3,1,fulldim7,5,60
ElectricGuitar(muted)-e3-fulldim7_inv2,ElectricGuitar(muted),e3,e,3,2,fulldim7,5,60
ElectricGuitar(muted)-e3-fulldim7_inv3,ElectricGuitar(muted),e3,e,3,3,fulldim7,5,60
ElectricGuitar(muted)-f4-fulldim7_inv0,ElectricGuitar(muted),f4,f,4,0,fulldim7,5,60
ElectricGuitar(muted)-f3-fulldim7_inv1,ElectricGuitar(muted),f3,f,3,1,fulldim7,5,60
ElectricGuitar(muted)-f3-fulldim7_inv2,ElectricGuitar(muted),f3,f,3,2,fulldim7,5,60
ElectricGuitar(muted)-f3-fulldim7_inv3,ElectricGuitar(muted),f3,f,3,3,fulldim7,5,60
ElectricGuitar(muted)-fs3-fulldim7_inv0,ElectricGuitar(muted),fs3,fs,3,0,fulldim7,5,60
ElectricGuitar(muted)-fs3-fulldim7_inv1,ElectricGuitar(muted),fs3,fs,3,1,fulldim7,5,60
ElectricGuitar(muted)-fs3-fulldim7_inv2,ElectricGuitar(muted),fs3,fs,3,2,fulldim7,5,60
ElectricGuitar(muted)-fs3-fulldim7_inv3,ElectricGuitar(muted),fs3,fs,3,3,fulldim7,5,60
ElectricGuitar(muted)-g3-fulldim7_inv0,ElectricGuitar(muted),g3,g,3,0,fulldim7,5,60
ElectricGuitar(muted)-g3-fulldim7_inv1,ElectricGuitar(muted),g3,g,3,1,fulldim7,5,60
ElectricGuitar(muted)-g3-fulldim7_inv2,ElectricGuitar(muted),g3,g,3,2,fulldim7,5,60
ElectricGuitar(muted)-g3-fulldim7_inv3,ElectricGuitar(muted),g3,g,3,3,fulldim7,5,60
ElectricGuitar(muted)-gs3-fulldim7_inv0,ElectricGuitar(muted),gs3,gs,3,0,fulldim7,5,60
ElectricGuitar(muted)-gs3-fulldim7_inv1,ElectricGuitar(muted),gs3,gs,3,1,fulldim7,5,60
ElectricGuitar(muted)-gs3-fulldim7_inv2,ElectricGuitar(muted),gs3,gs,3,2,fulldim7,5,60
ElectricGuitar(muted)-gs3-fulldim7_inv3,ElectricGuitar(muted),gs3,gs,3,3,fulldim7,5,60
ElectricGuitar(muted)-a3-fulldim7_inv0,ElectricGuitar(muted),a3,a,3,0,fulldim7,5,60
ElectricGuitar(muted)-a3-fulldim7_inv1,ElectricGuitar(muted),a3,a,3,1,fulldim7,5,60
ElectricGuitar(muted)-a3-fulldim7_inv2,ElectricGuitar(muted),a3,a,3,2,fulldim7,5,60
ElectricGuitar(muted)-a3-fulldim7_inv3,ElectricGuitar(muted),a3,a,3,3,fulldim7,5,60
ElectricGuitar(muted)-as3-fulldim7_inv0,ElectricGuitar(muted),as3,as,3,0,fulldim7,5,60
ElectricGuitar(muted)-as3-fulldim7_inv1,ElectricGuitar(muted),as3,as,3,1,fulldim7,5,60
ElectricGuitar(muted)-as3-fulldim7_inv2,ElectricGuitar(muted),as3,as,3,2,fulldim7,5,60
ElectricGuitar(muted)-as3-fulldim7_inv3,ElectricGuitar(muted),as3,as,3,3,fulldim7,5,60
ElectricGuitar(muted)-b3-fulldim7_inv0,ElectricGuitar(muted),b3,b,3,0,fulldim7,5,60
ElectricGuitar(muted)-b3-fulldim7_inv1,ElectricGuitar(muted),b3,b,3,1,fulldim7,5,60
ElectricGuitar(muted)-b3-fulldim7_inv2,ElectricGuitar(muted),b3,b,3,2,fulldim7,5,60
ElectricGuitar(muted)-b3-fulldim7_inv3,ElectricGuitar(muted),b3,b,3,3,fulldim7,5,60
ElectricGuitar(muted)-c4-augmajor7_inv0,ElectricGuitar(muted),c4,c,4,0,augmajor7,6,60
ElectricGuitar(muted)-c4-augmajor7_inv1,ElectricGuitar(muted),c4,c,4,1,augmajor7,6,60
ElectricGuitar(muted)-c3-augmajor7_inv2,ElectricGuitar(muted),c3,c,3,2,augmajor7,6,60
ElectricGuitar(muted)-c3-augmajor7_inv3,ElectricGuitar(muted),c3,c,3,3,augmajor7,6,60
ElectricGuitar(muted)-cs4-augmajor7_inv0,ElectricGuitar(muted),cs4,cs,4,0,augmajor7,6,60
ElectricGuitar(muted)-cs4-augmajor7_inv1,ElectricGuitar(muted),cs4,cs,4,1,augmajor7,6,60
ElectricGuitar(muted)-cs3-augmajor7_inv2,ElectricGuitar(muted),cs3,cs,3,2,augmajor7,6,60
ElectricGuitar(muted)-cs3-augmajor7_inv3,ElectricGuitar(muted),cs3,cs,3,3,augmajor7,6,60
ElectricGuitar(muted)-d4-augmajor7_inv0,ElectricGuitar(muted),d4,d,4,0,augmajor7,6,60
ElectricGuitar(muted)-d3-augmajor7_inv1,ElectricGuitar(muted),d3,d,3,1,augmajor7,6,60
ElectricGuitar(muted)-d3-augmajor7_inv2,ElectricGuitar(muted),d3,d,3,2,augmajor7,6,60
ElectricGuitar(muted)-d3-augmajor7_inv3,ElectricGuitar(muted),d3,d,3,3,augmajor7,6,60
ElectricGuitar(muted)-ds4-augmajor7_inv0,ElectricGuitar(muted),ds4,ds,4,0,augmajor7,6,60
ElectricGuitar(muted)-ds3-augmajor7_inv1,ElectricGuitar(muted),ds3,ds,3,1,augmajor7,6,60
ElectricGuitar(muted)-ds3-augmajor7_inv2,ElectricGuitar(muted),ds3,ds,3,2,augmajor7,6,60
ElectricGuitar(muted)-ds3-augmajor7_inv3,ElectricGuitar(muted),ds3,ds,3,3,augmajor7,6,60
ElectricGuitar(muted)-e4-augmajor7_inv0,ElectricGuitar(muted),e4,e,4,0,augmajor7,6,60
ElectricGuitar(muted)-e3-augmajor7_inv1,ElectricGuitar(muted),e3,e,3,1,augmajor7,6,60
ElectricGuitar(muted)-e3-augmajor7_inv2,ElectricGuitar(muted),e3,e,3,2,augmajor7,6,60
ElectricGuitar(muted)-e3-augmajor7_inv3,ElectricGuitar(muted),e3,e,3,3,augmajor7,6,60
ElectricGuitar(muted)-f4-augmajor7_inv0,ElectricGuitar(muted),f4,f,4,0,augmajor7,6,60
ElectricGuitar(muted)-f3-augmajor7_inv1,ElectricGuitar(muted),f3,f,3,1,augmajor7,6,60
ElectricGuitar(muted)-f3-augmajor7_inv2,ElectricGuitar(muted),f3,f,3,2,augmajor7,6,60
ElectricGuitar(muted)-f3-augmajor7_inv3,ElectricGuitar(muted),f3,f,3,3,augmajor7,6,60
ElectricGuitar(muted)-fs3-augmajor7_inv0,ElectricGuitar(muted),fs3,fs,3,0,augmajor7,6,60
ElectricGuitar(muted)-fs3-augmajor7_inv1,ElectricGuitar(muted),fs3,fs,3,1,augmajor7,6,60
ElectricGuitar(muted)-fs3-augmajor7_inv2,ElectricGuitar(muted),fs3,fs,3,2,augmajor7,6,60
ElectricGuitar(muted)-fs3-augmajor7_inv3,ElectricGuitar(muted),fs3,fs,3,3,augmajor7,6,60
ElectricGuitar(muted)-g3-augmajor7_inv0,ElectricGuitar(muted),g3,g,3,0,augmajor7,6,60
ElectricGuitar(muted)-g3-augmajor7_inv1,ElectricGuitar(muted),g3,g,3,1,augmajor7,6,60
ElectricGuitar(muted)-g3-augmajor7_inv2,ElectricGuitar(muted),g3,g,3,2,augmajor7,6,60
ElectricGuitar(muted)-g3-augmajor7_inv3,ElectricGuitar(muted),g3,g,3,3,augmajor7,6,60
ElectricGuitar(muted)-gs3-augmajor7_inv0,ElectricGuitar(muted),gs3,gs,3,0,augmajor7,6,60
ElectricGuitar(muted)-gs3-augmajor7_inv1,ElectricGuitar(muted),gs3,gs,3,1,augmajor7,6,60
ElectricGuitar(muted)-gs3-augmajor7_inv2,ElectricGuitar(muted),gs3,gs,3,2,augmajor7,6,60
ElectricGuitar(muted)-gs3-augmajor7_inv3,ElectricGuitar(muted),gs3,gs,3,3,augmajor7,6,60
ElectricGuitar(muted)-a3-augmajor7_inv0,ElectricGuitar(muted),a3,a,3,0,augmajor7,6,60
ElectricGuitar(muted)-a3-augmajor7_inv1,ElectricGuitar(muted),a3,a,3,1,augmajor7,6,60
ElectricGuitar(muted)-a3-augmajor7_inv2,ElectricGuitar(muted),a3,a,3,2,augmajor7,6,60
ElectricGuitar(muted)-a3-augmajor7_inv3,ElectricGuitar(muted),a3,a,3,3,augmajor7,6,60
ElectricGuitar(muted)-as3-augmajor7_inv0,ElectricGuitar(muted),as3,as,3,0,augmajor7,6,60
ElectricGuitar(muted)-as3-augmajor7_inv1,ElectricGuitar(muted),as3,as,3,1,augmajor7,6,60
ElectricGuitar(muted)-as3-augmajor7_inv2,ElectricGuitar(muted),as3,as,3,2,augmajor7,6,60
ElectricGuitar(muted)-as3-augmajor7_inv3,ElectricGuitar(muted),as3,as,3,3,augmajor7,6,60
ElectricGuitar(muted)-b3-augmajor7_inv0,ElectricGuitar(muted),b3,b,3,0,augmajor7,6,60
ElectricGuitar(muted)-b3-augmajor7_inv1,ElectricGuitar(muted),b3,b,3,1,augmajor7,6,60
ElectricGuitar(muted)-b3-augmajor7_inv2,ElectricGuitar(muted),b3,b,3,2,augmajor7,6,60
ElectricGuitar(muted)-b3-augmajor7_inv3,ElectricGuitar(muted),b3,b,3,3,augmajor7,6,60
ElectricGuitar(muted)-c4-augminor7_inv0,ElectricGuitar(muted),c4,c,4,0,augminor7,7,60
ElectricGuitar(muted)-c4-augminor7_inv1,ElectricGuitar(muted),c4,c,4,1,augminor7,7,60
ElectricGuitar(muted)-c3-augminor7_inv2,ElectricGuitar(muted),c3,c,3,2,augminor7,7,60
ElectricGuitar(muted)-c3-augminor7_inv3,ElectricGuitar(muted),c3,c,3,3,augminor7,7,60
ElectricGuitar(muted)-cs4-augminor7_inv0,ElectricGuitar(muted),cs4,cs,4,0,augminor7,7,60
ElectricGuitar(muted)-cs4-augminor7_inv1,ElectricGuitar(muted),cs4,cs,4,1,augminor7,7,60
ElectricGuitar(muted)-cs3-augminor7_inv2,ElectricGuitar(muted),cs3,cs,3,2,augminor7,7,60
ElectricGuitar(muted)-cs3-augminor7_inv3,ElectricGuitar(muted),cs3,cs,3,3,augminor7,7,60
ElectricGuitar(muted)-d4-augminor7_inv0,ElectricGuitar(muted),d4,d,4,0,augminor7,7,60
ElectricGuitar(muted)-d3-augminor7_inv1,ElectricGuitar(muted),d3,d,3,1,augminor7,7,60
ElectricGuitar(muted)-d3-augminor7_inv2,ElectricGuitar(muted),d3,d,3,2,augminor7,7,60
ElectricGuitar(muted)-d3-augminor7_inv3,ElectricGuitar(muted),d3,d,3,3,augminor7,7,60
ElectricGuitar(muted)-ds4-augminor7_inv0,ElectricGuitar(muted),ds4,ds,4,0,augminor7,7,60
ElectricGuitar(muted)-ds3-augminor7_inv1,ElectricGuitar(muted),ds3,ds,3,1,augminor7,7,60
ElectricGuitar(muted)-ds3-augminor7_inv2,ElectricGuitar(muted),ds3,ds,3,2,augminor7,7,60
ElectricGuitar(muted)-ds3-augminor7_inv3,ElectricGuitar(muted),ds3,ds,3,3,augminor7,7,60
ElectricGuitar(muted)-e4-augminor7_inv0,ElectricGuitar(muted),e4,e,4,0,augminor7,7,60
ElectricGuitar(muted)-e3-augminor7_inv1,ElectricGuitar(muted),e3,e,3,1,augminor7,7,60
ElectricGuitar(muted)-e3-augminor7_inv2,ElectricGuitar(muted),e3,e,3,2,augminor7,7,60
ElectricGuitar(muted)-e3-augminor7_inv3,ElectricGuitar(muted),e3,e,3,3,augminor7,7,60
ElectricGuitar(muted)-f4-augminor7_inv0,ElectricGuitar(muted),f4,f,4,0,augminor7,7,60
ElectricGuitar(muted)-f3-augminor7_inv1,ElectricGuitar(muted),f3,f,3,1,augminor7,7,60
ElectricGuitar(muted)-f3-augminor7_inv2,ElectricGuitar(muted),f3,f,3,2,augminor7,7,60
ElectricGuitar(muted)-f3-augminor7_inv3,ElectricGuitar(muted),f3,f,3,3,augminor7,7,60
ElectricGuitar(muted)-fs3-augminor7_inv0,ElectricGuitar(muted),fs3,fs,3,0,augminor7,7,60
ElectricGuitar(muted)-fs3-augminor7_inv1,ElectricGuitar(muted),fs3,fs,3,1,augminor7,7,60
ElectricGuitar(muted)-fs3-augminor7_inv2,ElectricGuitar(muted),fs3,fs,3,2,augminor7,7,60
ElectricGuitar(muted)-fs3-augminor7_inv3,ElectricGuitar(muted),fs3,fs,3,3,augminor7,7,60
ElectricGuitar(muted)-g3-augminor7_inv0,ElectricGuitar(muted),g3,g,3,0,augminor7,7,60
ElectricGuitar(muted)-g3-augminor7_inv1,ElectricGuitar(muted),g3,g,3,1,augminor7,7,60
ElectricGuitar(muted)-g3-augminor7_inv2,ElectricGuitar(muted),g3,g,3,2,augminor7,7,60
ElectricGuitar(muted)-g3-augminor7_inv3,ElectricGuitar(muted),g3,g,3,3,augminor7,7,60
ElectricGuitar(muted)-gs3-augminor7_inv0,ElectricGuitar(muted),gs3,gs,3,0,augminor7,7,60
ElectricGuitar(muted)-gs3-augminor7_inv1,ElectricGuitar(muted),gs3,gs,3,1,augminor7,7,60
ElectricGuitar(muted)-gs3-augminor7_inv2,ElectricGuitar(muted),gs3,gs,3,2,augminor7,7,60
ElectricGuitar(muted)-gs3-augminor7_inv3,ElectricGuitar(muted),gs3,gs,3,3,augminor7,7,60
ElectricGuitar(muted)-a3-augminor7_inv0,ElectricGuitar(muted),a3,a,3,0,augminor7,7,60
ElectricGuitar(muted)-a3-augminor7_inv1,ElectricGuitar(muted),a3,a,3,1,augminor7,7,60
ElectricGuitar(muted)-a3-augminor7_inv2,ElectricGuitar(muted),a3,a,3,2,augminor7,7,60
ElectricGuitar(muted)-a3-augminor7_inv3,ElectricGuitar(muted),a3,a,3,3,augminor7,7,60
ElectricGuitar(muted)-as3-augminor7_inv0,ElectricGuitar(muted),as3,as,3,0,augminor7,7,60
ElectricGuitar(muted)-as3-augminor7_inv1,ElectricGuitar(muted),as3,as,3,1,augminor7,7,60
ElectricGuitar(muted)-as3-augminor7_inv2,ElectricGuitar(muted),as3,as,3,2,augminor7,7,60
ElectricGuitar(muted)-as3-augminor7_inv3,ElectricGuitar(muted),as3,as,3,3,augminor7,7,60
ElectricGuitar(muted)-b3-augminor7_inv0,ElectricGuitar(muted),b3,b,3,0,augminor7,7,60
ElectricGuitar(muted)-b3-augminor7_inv1,ElectricGuitar(muted),b3,b,3,1,augminor7,7,60
ElectricGuitar(muted)-b3-augminor7_inv2,ElectricGuitar(muted),b3,b,3,2,augminor7,7,60
ElectricGuitar(muted)-b3-augminor7_inv3,ElectricGuitar(muted),b3,b,3,3,augminor7,7,60
OverdrivenGuitar-c4-major7_inv0,OverdrivenGuitar,c4,c,4,0,major7,0,60
OverdrivenGuitar-c4-major7_inv1,OverdrivenGuitar,c4,c,4,1,major7,0,60
OverdrivenGuitar-c3-major7_inv2,OverdrivenGuitar,c3,c,3,2,major7,0,60
OverdrivenGuitar-c3-major7_inv3,OverdrivenGuitar,c3,c,3,3,major7,0,60
OverdrivenGuitar-cs4-major7_inv0,OverdrivenGuitar,cs4,cs,4,0,major7,0,60
OverdrivenGuitar-cs4-major7_inv1,OverdrivenGuitar,cs4,cs,4,1,major7,0,60
OverdrivenGuitar-cs3-major7_inv2,OverdrivenGuitar,cs3,cs,3,2,major7,0,60
OverdrivenGuitar-cs3-major7_inv3,OverdrivenGuitar,cs3,cs,3,3,major7,0,60
OverdrivenGuitar-d4-major7_inv0,OverdrivenGuitar,d4,d,4,0,major7,0,60
OverdrivenGuitar-d3-major7_inv1,OverdrivenGuitar,d3,d,3,1,major7,0,60
OverdrivenGuitar-d3-major7_inv2,OverdrivenGuitar,d3,d,3,2,major7,0,60
OverdrivenGuitar-d3-major7_inv3,OverdrivenGuitar,d3,d,3,3,major7,0,60
OverdrivenGuitar-ds4-major7_inv0,OverdrivenGuitar,ds4,ds,4,0,major7,0,60
OverdrivenGuitar-ds3-major7_inv1,OverdrivenGuitar,ds3,ds,3,1,major7,0,60
OverdrivenGuitar-ds3-major7_inv2,OverdrivenGuitar,ds3,ds,3,2,major7,0,60
OverdrivenGuitar-ds3-major7_inv3,OverdrivenGuitar,ds3,ds,3,3,major7,0,60
OverdrivenGuitar-e4-major7_inv0,OverdrivenGuitar,e4,e,4,0,major7,0,60
OverdrivenGuitar-e3-major7_inv1,OverdrivenGuitar,e3,e,3,1,major7,0,60
OverdrivenGuitar-e3-major7_inv2,OverdrivenGuitar,e3,e,3,2,major7,0,60
OverdrivenGuitar-e3-major7_inv3,OverdrivenGuitar,e3,e,3,3,major7,0,60
OverdrivenGuitar-f4-major7_inv0,OverdrivenGuitar,f4,f,4,0,major7,0,60
OverdrivenGuitar-f3-major7_inv1,OverdrivenGuitar,f3,f,3,1,major7,0,60
OverdrivenGuitar-f3-major7_inv2,OverdrivenGuitar,f3,f,3,2,major7,0,60
OverdrivenGuitar-f3-major7_inv3,OverdrivenGuitar,f3,f,3,3,major7,0,60
OverdrivenGuitar-fs3-major7_inv0,OverdrivenGuitar,fs3,fs,3,0,major7,0,60
OverdrivenGuitar-fs3-major7_inv1,OverdrivenGuitar,fs3,fs,3,1,major7,0,60
OverdrivenGuitar-fs3-major7_inv2,OverdrivenGuitar,fs3,fs,3,2,major7,0,60
OverdrivenGuitar-fs3-major7_inv3,OverdrivenGuitar,fs3,fs,3,3,major7,0,60
OverdrivenGuitar-g3-major7_inv0,OverdrivenGuitar,g3,g,3,0,major7,0,60
OverdrivenGuitar-g3-major7_inv1,OverdrivenGuitar,g3,g,3,1,major7,0,60
OverdrivenGuitar-g3-major7_inv2,OverdrivenGuitar,g3,g,3,2,major7,0,60
OverdrivenGuitar-g3-major7_inv3,OverdrivenGuitar,g3,g,3,3,major7,0,60
OverdrivenGuitar-gs3-major7_inv0,OverdrivenGuitar,gs3,gs,3,0,major7,0,60
OverdrivenGuitar-gs3-major7_inv1,OverdrivenGuitar,gs3,gs,3,1,major7,0,60
OverdrivenGuitar-gs3-major7_inv2,OverdrivenGuitar,gs3,gs,3,2,major7,0,60
OverdrivenGuitar-gs3-major7_inv3,OverdrivenGuitar,gs3,gs,3,3,major7,0,60
OverdrivenGuitar-a3-major7_inv0,OverdrivenGuitar,a3,a,3,0,major7,0,60
OverdrivenGuitar-a3-major7_inv1,OverdrivenGuitar,a3,a,3,1,major7,0,60
OverdrivenGuitar-a3-major7_inv2,OverdrivenGuitar,a3,a,3,2,major7,0,60
OverdrivenGuitar-a3-major7_inv3,OverdrivenGuitar,a3,a,3,3,major7,0,60
OverdrivenGuitar-as3-major7_inv0,OverdrivenGuitar,as3,as,3,0,major7,0,60
OverdrivenGuitar-as3-major7_inv1,OverdrivenGuitar,as3,as,3,1,major7,0,60
OverdrivenGuitar-as3-major7_inv2,OverdrivenGuitar,as3,as,3,2,major7,0,60
OverdrivenGuitar-as3-major7_inv3,OverdrivenGuitar,as3,as,3,3,major7,0,60
OverdrivenGuitar-b3-major7_inv0,OverdrivenGuitar,b3,b,3,0,major7,0,60
OverdrivenGuitar-b3-major7_inv1,OverdrivenGuitar,b3,b,3,1,major7,0,60
OverdrivenGuitar-b3-major7_inv2,OverdrivenGuitar,b3,b,3,2,major7,0,60
OverdrivenGuitar-b3-major7_inv3,OverdrivenGuitar,b3,b,3,3,major7,0,60
OverdrivenGuitar-c4-minor7_inv0,OverdrivenGuitar,c4,c,4,0,minor7,1,60
OverdrivenGuitar-c4-minor7_inv1,OverdrivenGuitar,c4,c,4,1,minor7,1,60
OverdrivenGuitar-c3-minor7_inv2,OverdrivenGuitar,c3,c,3,2,minor7,1,60
OverdrivenGuitar-c3-minor7_inv3,OverdrivenGuitar,c3,c,3,3,minor7,1,60
OverdrivenGuitar-cs4-minor7_inv0,OverdrivenGuitar,cs4,cs,4,0,minor7,1,60
OverdrivenGuitar-cs4-minor7_inv1,OverdrivenGuitar,cs4,cs,4,1,minor7,1,60
OverdrivenGuitar-cs3-minor7_inv2,OverdrivenGuitar,cs3,cs,3,2,minor7,1,60
OverdrivenGuitar-cs3-minor7_inv3,OverdrivenGuitar,cs3,cs,3,3,minor7,1,60
OverdrivenGuitar-d4-minor7_inv0,OverdrivenGuitar,d4,d,4,0,minor7,1,60
OverdrivenGuitar-d4-minor7_inv1,OverdrivenGuitar,d4,d,4,1,minor7,1,60
OverdrivenGuitar-d3-minor7_inv2,OverdrivenGuitar,d3,d,3,2,minor7,1,60
OverdrivenGuitar-d3-minor7_inv3,OverdrivenGuitar,d3,d,3,3,minor7,1,60
OverdrivenGuitar-ds4-minor7_inv0,OverdrivenGuitar,ds4,ds,4,0,minor7,1,60
OverdrivenGuitar-ds3-minor7_inv1,OverdrivenGuitar,ds3,ds,3,1,minor7,1,60
OverdrivenGuitar-ds3-minor7_inv2,OverdrivenGuitar,ds3,ds,3,2,minor7,1,60
OverdrivenGuitar-ds3-minor7_inv3,OverdrivenGuitar,ds3,ds,3,3,minor7,1,60
OverdrivenGuitar-e4-minor7_inv0,OverdrivenGuitar,e4,e,4,0,minor7,1,60
OverdrivenGuitar-e3-minor7_inv1,OverdrivenGuitar,e3,e,3,1,minor7,1,60
OverdrivenGuitar-e3-minor7_inv2,OverdrivenGuitar,e3,e,3,2,minor7,1,60
OverdrivenGuitar-e3-minor7_inv3,OverdrivenGuitar,e3,e,3,3,minor7,1,60
OverdrivenGuitar-f4-minor7_inv0,OverdrivenGuitar,f4,f,4,0,minor7,1,60
OverdrivenGuitar-f3-minor7_inv1,OverdrivenGuitar,f3,f,3,1,minor7,1,60
OverdrivenGuitar-f3-minor7_inv2,OverdrivenGuitar,f3,f,3,2,minor7,1,60
OverdrivenGuitar-f3-minor7_inv3,OverdrivenGuitar,f3,f,3,3,minor7,1,60
OverdrivenGuitar-fs3-minor7_inv0,OverdrivenGuitar,fs3,fs,3,0,minor7,1,60
OverdrivenGuitar-fs3-minor7_inv1,OverdrivenGuitar,fs3,fs,3,1,minor7,1,60
OverdrivenGuitar-fs3-minor7_inv2,OverdrivenGuitar,fs3,fs,3,2,minor7,1,60
OverdrivenGuitar-fs3-minor7_inv3,OverdrivenGuitar,fs3,fs,3,3,minor7,1,60
OverdrivenGuitar-g3-minor7_inv0,OverdrivenGuitar,g3,g,3,0,minor7,1,60
OverdrivenGuitar-g3-minor7_inv1,OverdrivenGuitar,g3,g,3,1,minor7,1,60
OverdrivenGuitar-g3-minor7_inv2,OverdrivenGuitar,g3,g,3,2,minor7,1,60
OverdrivenGuitar-g3-minor7_inv3,OverdrivenGuitar,g3,g,3,3,minor7,1,60
OverdrivenGuitar-gs3-minor7_inv0,OverdrivenGuitar,gs3,gs,3,0,minor7,1,60
OverdrivenGuitar-gs3-minor7_inv1,OverdrivenGuitar,gs3,gs,3,1,minor7,1,60
OverdrivenGuitar-gs3-minor7_inv2,OverdrivenGuitar,gs3,gs,3,2,minor7,1,60
OverdrivenGuitar-gs3-minor7_inv3,OverdrivenGuitar,gs3,gs,3,3,minor7,1,60
OverdrivenGuitar-a3-minor7_inv0,OverdrivenGuitar,a3,a,3,0,minor7,1,60
OverdrivenGuitar-a3-minor7_inv1,OverdrivenGuitar,a3,a,3,1,minor7,1,60
OverdrivenGuitar-a3-minor7_inv2,OverdrivenGuitar,a3,a,3,2,minor7,1,60
OverdrivenGuitar-a3-minor7_inv3,OverdrivenGuitar,a3,a,3,3,minor7,1,60
OverdrivenGuitar-as3-minor7_inv0,OverdrivenGuitar,as3,as,3,0,minor7,1,60
OverdrivenGuitar-as3-minor7_inv1,OverdrivenGuitar,as3,as,3,1,minor7,1,60
OverdrivenGuitar-as3-minor7_inv2,OverdrivenGuitar,as3,as,3,2,minor7,1,60
OverdrivenGuitar-as3-minor7_inv3,OverdrivenGuitar,as3,as,3,3,minor7,1,60
OverdrivenGuitar-b3-minor7_inv0,OverdrivenGuitar,b3,b,3,0,minor7,1,60
OverdrivenGuitar-b3-minor7_inv1,OverdrivenGuitar,b3,b,3,1,minor7,1,60
OverdrivenGuitar-b3-minor7_inv2,OverdrivenGuitar,b3,b,3,2,minor7,1,60
OverdrivenGuitar-b3-minor7_inv3,OverdrivenGuitar,b3,b,3,3,minor7,1,60
OverdrivenGuitar-c4-majorminor7_inv0,OverdrivenGuitar,c4,c,4,0,majorminor7,2,60
OverdrivenGuitar-c4-majorminor7_inv1,OverdrivenGuitar,c4,c,4,1,majorminor7,2,60
OverdrivenGuitar-c3-majorminor7_inv2,OverdrivenGuitar,c3,c,3,2,majorminor7,2,60
OverdrivenGuitar-c3-majorminor7_inv3,OverdrivenGuitar,c3,c,3,3,majorminor7,2,60
OverdrivenGuitar-cs4-majorminor7_inv0,OverdrivenGuitar,cs4,cs,4,0,majorminor7,2,60
OverdrivenGuitar-cs4-majorminor7_inv1,OverdrivenGuitar,cs4,cs,4,1,majorminor7,2,60
OverdrivenGuitar-cs3-majorminor7_inv2,OverdrivenGuitar,cs3,cs,3,2,majorminor7,2,60
OverdrivenGuitar-cs3-majorminor7_inv3,OverdrivenGuitar,cs3,cs,3,3,majorminor7,2,60
OverdrivenGuitar-d4-majorminor7_inv0,OverdrivenGuitar,d4,d,4,0,majorminor7,2,60
OverdrivenGuitar-d3-majorminor7_inv1,OverdrivenGuitar,d3,d,3,1,majorminor7,2,60
OverdrivenGuitar-d3-majorminor7_inv2,OverdrivenGuitar,d3,d,3,2,majorminor7,2,60
OverdrivenGuitar-d3-majorminor7_inv3,OverdrivenGuitar,d3,d,3,3,majorminor7,2,60
OverdrivenGuitar-ds4-majorminor7_inv0,OverdrivenGuitar,ds4,ds,4,0,majorminor7,2,60
OverdrivenGuitar-ds3-majorminor7_inv1,OverdrivenGuitar,ds3,ds,3,1,majorminor7,2,60
OverdrivenGuitar-ds3-majorminor7_inv2,OverdrivenGuitar,ds3,ds,3,2,majorminor7,2,60
OverdrivenGuitar-ds3-majorminor7_inv3,OverdrivenGuitar,ds3,ds,3,3,majorminor7,2,60
OverdrivenGuitar-e4-majorminor7_inv0,OverdrivenGuitar,e4,e,4,0,majorminor7,2,60
OverdrivenGuitar-e3-majorminor7_inv1,OverdrivenGuitar,e3,e,3,1,majorminor7,2,60
OverdrivenGuitar-e3-majorminor7_inv2,OverdrivenGuitar,e3,e,3,2,majorminor7,2,60
OverdrivenGuitar-e3-majorminor7_inv3,OverdrivenGuitar,e3,e,3,3,majorminor7,2,60
OverdrivenGuitar-f4-majorminor7_inv0,OverdrivenGuitar,f4,f,4,0,majorminor7,2,60
OverdrivenGuitar-f3-majorminor7_inv1,OverdrivenGuitar,f3,f,3,1,majorminor7,2,60
OverdrivenGuitar-f3-majorminor7_inv2,OverdrivenGuitar,f3,f,3,2,majorminor7,2,60
OverdrivenGuitar-f3-majorminor7_inv3,OverdrivenGuitar,f3,f,3,3,majorminor7,2,60
OverdrivenGuitar-fs3-majorminor7_inv0,OverdrivenGuitar,fs3,fs,3,0,majorminor7,2,60
OverdrivenGuitar-fs3-majorminor7_inv1,OverdrivenGuitar,fs3,fs,3,1,majorminor7,2,60
OverdrivenGuitar-fs3-majorminor7_inv2,OverdrivenGuitar,fs3,fs,3,2,majorminor7,2,60
